Time,Susceptible,Infected,Recovered
339.3000,0.715652,0.011574,0.272774
339.4000,0.715660,0.011587,0.272754
339.5000,0.715667,0.011599,0.272733
339.6000,0.715675,0.011612,0.272713
339.7000,0.715683,0.011625,0.272693
339.8000,0.715690,0.011637,0.272672
339.9000,0.715697,0.011650,0.272653
340.0000,0.715704,0.011663,0.272633
340.1000,0.715711,0.011676,0.272613
340.2000,0.715718,0.011688,0.272593
340.3000,0.715725,0.011701,0.272574
340.4000,0.715731,0.011714,0.272555
340.5000,0.715738,0.011727,0.272536
340.6000,0.715744,0.011740,0.272517
340.7000,0.715750,0.011752,0.272498
340.8000,0.715756,0.011765,0.272479
340.9000,0.715761,0.011778,0.272460
341.0000,0.715767,0.011791,0.272442
341.1000,0.715772,0.011804,0.272424
341.2000,0.715778,0.011817,0.272406
341.3000,0.715783,0.011830,0.272387
341.4000,0.715788,0.011843,0.272370
341.5000,0.715792,0.011856,0.272352
341.6000,0.715797,0.011869,0.272334
341.7000,0.715801,0.011882,0.272317
341.8000,0.715806,0.011895,0.272299
341.9000,0.715810,0.011908,0.272282
342.0000,0.715814,0.011921,0.272265
342.1000,0.715818,0.011934,0.272248
342.2000,0.715822,0.011947,0.272231
342.3000,0.715825,0.011960,0.272215
342.4000,0.715829,0.011973,0.272198
342.5000,0.715832,0.011986,0.272182
342.6000,0.715835,0.011999,0.272166
342.7000,0.715838,0.012013,0.272150
342.8000,0.715841,0.012026,0.272134
342.9000,0.715843,0.012039,0.272118
343.0000,0.715846,0.012052,0.272102
343.1000,0.715848,0.012065,0.272087
343.2000,0.715850,0.012078,0.272071
343.3000,0.715852,0.012092,0.272056
343.4000,0.715854,0.012105,0.272041
343.5000,0.715856,0.012118,0.272026
343.6000,0.715857,0.012132,0.272011
343.7000,0.715859,0.012145,0.271996
343.8000,0.715860,0.012158,0.271982
343.9000,0.715861,0.012171,0.271967
344.0000,0.715862,0.012185,0.271953
344.1000,0.715863,0.012198,0.271939
344.2000,0.715863,0.012211,0.271925
344.3000,0.715864,0.012225,0.271911
344.4000,0.715864,0.012238,0.271897
344.5000,0.715864,0.012252,0.271884
344.6000,0.715864,0.012265,0.271870
344.7000,0.715864,0.012279,0.271857
344.8000,0.715864,0.012292,0.271844
344.9000,0.715863,0.012305,0.271831
345.0000,0.715863,0.012319,0.271818
345.1000,0.715862,0.012332,0.271805
345.2000,0.715861,0.012346,0.271793
345.3000,0.715860,0.012360,0.271780
345.4000,0.715859,0.012373,0.271768
345.5000,0.715857,0.012387,0.271756
345.6000,0.715856,0.012400,0.271744
345.7000,0.715854,0.012414,0.271732
345.8000,0.715852,0.012427,0.271720
345.9000,0.715850,0.012441,0.271709
346.0000,0.715848,0.012455,0.271697
346.1000,0.715846,0.012468,0.271686
346.2000,0.715843,0.012482,0.271675
346.3000,0.715841,0.012496,0.271664
346.4000,0.715838,0.012509,0.271653
346.5000,0.715835,0.012523,0.271642
346.6000,0.715832,0.012537,0.271632
346.7000,0.715828,0.012550,0.271621
346.8000,0.715825,0.012564,0.271611
346.9000,0.715821,0.012578,0.271601
347.0000,0.715818,0.012592,0.271591
347.1000,0.715814,0.012606,0.271581
347.2000,0.715810,0.012619,0.271571
347.3000,0.715805,0.012633,0.271562
347.4000,0.715801,0.012647,0.271552
347.5000,0.715796,0.012661,0.271543
347.6000,0.715792,0.012675,0.271534
347.7000,0.715787,0.012689,0.271525
347.8000,0.715782,0.012702,0.271516
347.9000,0.715777,0.012716,0.271507
348.0000,0.715771,0.012730,0.271498
348.1000,0.715766,0.012744,0.271490
348.2000,0.715760,0.012758,0.271482
348.3000,0.715754,0.012772,0.271474
348.4000,0.715748,0.012786,0.271465
348.5000,0.715742,0.012800,0.271458
348.6000,0.715736,0.012814,0.271450
348.7000,0.715730,0.012828,0.271442
348.8000,0.715723,0.012842,0.271435
348.9000,0.715716,0.012856,0.271428
349.0000,0.715709,0.012870,0.271420
349.1000,0.715702,0.012884,0.271413
349.2000,0.715695,0.012898,0.271407
349.3000,0.715688,0.012912,0.271400
349.4000,0.715680,0.012927,0.271393
349.5000,0.715672,0.012941,0.271387
349.6000,0.715665,0.012955,0.271381
349.7000,0.715657,0.012969,0.271374
349.8000,0.715648,0.012983,0.271368
349.9000,0.715640,0.012997,0.271363
350.0000,0.715632,0.013012,0.271357
350.1000,0.715623,0.013026,0.271351
350.2000,0.715614,0.013040,0.271346
350.3000,0.715605,0.013054,0.271341
350.4000,0.715596,0.013069,0.271335
350.5000,0.715587,0.013083,0.271330
350.6000,0.715577,0.013097,0.271326
350.7000,0.715568,0.013111,0.271321
350.8000,0.715558,0.013126,0.271316
350.9000,0.715548,0.013140,0.271312
351.0000,0.715538,0.013154,0.271308
351.1000,0.715528,0.013169,0.271304
351.2000,0.715517,0.013183,0.271300
351.3000,0.715507,0.013197,0.271296
351.4000,0.715496,0.013212,0.271292
351.5000,0.715485,0.013226,0.271289
351.6000,0.715474,0.013241,0.271285
351.7000,0.715463,0.013255,0.271282
351.8000,0.715452,0.013270,0.271279
351.9000,0.715440,0.013284,0.271276
352.0000,0.715428,0.013298,0.271273
352.1000,0.715417,0.013313,0.271271
352.2000,0.715405,0.013327,0.271268
352.3000,0.715392,0.013342,0.271266
352.4000,0.715380,0.013356,0.271263
352.5000,0.715368,0.013371,0.271261
352.6000,0.715355,0.013386,0.271259
352.7000,0.715342,0.013400,0.271258
352.8000,0.715329,0.013415,0.271256
352.9000,0.715316,0.013429,0.271255
353.0000,0.715303,0.013444,0.271253
353.1000,0.715289,0.013458,0.271252
353.2000,0.715276,0.013473,0.271251
353.3000,0.715262,0.013488,0.271250
353.4000,0.715248,0.013502,0.271249
353.5000,0.715234,0.013517,0.271249
353.6000,0.715220,0.013532,0.271248
353.7000,0.715206,0.013546,0.271248
353.8000,0.715191,0.013561,0.271248
353.9000,0.715176,0.013576,0.271248
354.0000,0.715161,0.013591,0.271248
354.1000,0.715146,0.013605,0.271248
354.2000,0.715131,0.013620,0.271249
354.3000,0.715116,0.013635,0.271249
354.4000,0.715100,0.013650,0.271250
354.5000,0.715085,0.013664,0.271251
354.6000,0.715069,0.013679,0.271252
354.7000,0.715053,0.013694,0.271253
354.8000,0.715037,0.013709,0.271254
354.9000,0.715020,0.013724,0.271256
355.0000,0.715004,0.013739,0.271257
355.1000,0.714987,0.013754,0.271259
355.2000,0.714970,0.013768,0.271261
355.3000,0.714954,0.013783,0.271263
355.4000,0.714936,0.013798,0.271265
355.5000,0.714919,0.013813,0.271268
355.6000,0.714902,0.013828,0.271270
355.7000,0.714884,0.013843,0.271273
355.8000,0.714866,0.013858,0.271276
355.9000,0.714848,0.013873,0.271279
356.0000,0.714830,0.013888,0.271282
356.1000,0.714812,0.013903,0.271285
356.2000,0.714794,0.013918,0.271288
356.3000,0.714775,0.013933,0.271292
356.4000,0.714756,0.013948,0.271296
356.5000,0.714738,0.013963,0.271299
356.6000,0.714719,0.013978,0.271303
356.7000,0.714699,0.013993,0.271307
356.8000,0.714680,0.014008,0.271312
356.9000,0.714660,0.014023,0.271316
357.0000,0.714641,0.014038,0.271321
357.1000,0.714621,0.014054,0.271325
357.2000,0.714601,0.014069,0.271330
357.3000,0.714581,0.014084,0.271335
357.4000,0.714560,0.014099,0.271341
357.5000,0.714540,0.014114,0.271346
357.6000,0.714519,0.014129,0.271351
357.7000,0.714499,0.014145,0.271357
357.8000,0.714478,0.014160,0.271363
357.9000,0.714456,0.014175,0.271369
358.0000,0.714435,0.014190,0.271375
358.1000,0.714414,0.014205,0.271381
358.2000,0.714392,0.014221,0.271387
358.3000,0.714370,0.014236,0.271394
358.4000,0.714348,0.014251,0.271400
358.5000,0.714326,0.014266,0.271407
358.6000,0.714304,0.014282,0.271414
358.7000,0.714282,0.014297,0.271421
358.8000,0.714259,0.014312,0.271429
358.9000,0.714236,0.014328,0.271436
359.0000,0.714213,0.014343,0.271444
359.1000,0.714190,0.014358,0.271451
359.2000,0.714167,0.014374,0.271459
359.3000,0.714144,0.014389,0.271467
359.4000,0.714120,0.014405,0.271475
359.5000,0.714096,0.014420,0.271484
359.6000,0.714073,0.014435,0.271492
359.7000,0.714049,0.014451,0.271501
359.8000,0.714024,0.014466,0.271509
359.9000,0.714000,0.014482,0.271518
360.0000,0.713976,0.014497,0.271527
360.1000,0.713951,0.014513,0.271537
360.2000,0.713926,0.014528,0.271546
360.3000,0.713901,0.014544,0.271555
360.4000,0.713876,0.014559,0.271565
360.5000,0.713851,0.014575,0.271575
360.6000,0.713825,0.014590,0.271585
360.7000,0.713799,0.014606,0.271595
360.8000,0.713774,0.014621,0.271605
360.9000,0.713748,0.014637,0.271616
361.0000,0.713722,0.014652,0.271626
361.1000,0.713695,0.014668,0.271637
361.2000,0.713669,0.014683,0.271648
361.3000,0.713642,0.014699,0.271659
361.4000,0.713616,0.014715,0.271670
361.5000,0.713589,0.014730,0.271681
361.6000,0.713561,0.014746,0.271693
361.7000,0.713534,0.014761,0.271704
361.8000,0.713507,0.014777,0.271716
361.9000,0.713479,0.014793,0.271728
362.0000,0.713452,0.014808,0.271740
362.1000,0.713424,0.014824,0.271752
362.2000,0.713396,0.014840,0.271765
362.3000,0.713367,0.014855,0.271777
362.4000,0.713339,0.014871,0.271790
362.5000,0.713310,0.014887,0.271803
362.6000,0.713282,0.014903,0.271816
362.7000,0.713253,0.014918,0.271829
362.8000,0.713224,0.014934,0.271842
362.9000,0.713195,0.014950,0.271855
363.0000,0.713165,0.014966,0.271869
363.1000,0.713136,0.014981,0.271883
363.2000,0.713106,0.014997,0.271897
363.3000,0.713076,0.015013,0.271911
363.4000,0.713046,0.015029,0.271925
363.5000,0.713016,0.015045,0.271939
363.6000,0.712986,0.015060,0.271954
363.7000,0.712956,0.015076,0.271968
363.8000,0.712925,0.015092,0.271983
363.9000,0.712894,0.015108,0.271998
364.0000,0.712863,0.015124,0.272013
364.1000,0.712832,0.015140,0.272028
364.2000,0.712801,0.015156,0.272044
364.3000,0.712769,0.015171,0.272059
364.4000,0.712738,0.015187,0.272075
364.5000,0.712706,0.015203,0.272091
364.6000,0.712674,0.015219,0.272107
364.7000,0.712642,0.015235,0.272123
364.8000,0.712610,0.015251,0.272139
364.9000,0.712578,0.015267,0.272156
365.0000,0.712545,0.015283,0.272172
